ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-251205,2026-03-09 13:57,2026-03-09 14:00,2026-03-09 14:31,resolved,chat,C103990,VR907671,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3006,0,1,,,Y,"the pulse 2 earbuds purchased 2 weeks ago, order vr907671. left side not charging in the case. i did the reset from the manual. nothing changed. really frustrating. please resolve asap",replacement raised under doa [closed],helpdesk
TK-251206,2026-03-09 14:03,2026-03-09 14:48,,open,email,C103003,VR884977,VA-EB-PL2,Other,Normal,Email Frontline,A3020,0,,,,N,"I am losing patience.  Got my Pulse 2 from vireo.in lsat week. typo in the flat number, courier will never find it. I already tried editing in app. This is the last time I buy from you.",issue: address change request | updated address w/ crr -> address updated,helpdesk
TK-251207,2026-03-09 14:03,2026-03-09 14:09,2026-03-11 14:39,resolved,chat,C105514,,VA-SW-FIT,Other,Low,Chat Frontline,A3010,0,,,,N,"hii
order not delivered, tracking not updating
my nexa fit band
kindly do the needful",issue: order not delivered | checked awb with courier -> re-shipped from warehouse [closed],helpdesk
TK-251208,2026-03-09 14:09,2026-03-09 15:12,2026-03-10 16:22,resolved,email,C105331,VR882652,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3042,0,2,,,Y,"hey
the l bud is basically a paperweight now, r is fine
pulse2
kindly do the needful","1. single side audio only
2. walked through reset
3. rplc bud + case dispatched",helpdesk
TK-251209,2026-03-09 14:57,2026-03-09 23:39,2026-03-18 02:53,resolved,email,C106727,,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,,,,Y,"hello
after a night in the case the left is at 0 and right at 100
pulse 2",new set dispatched //SNE,helpdesk
TK-251210,2026-03-09 15:01,2026-03-09 15:20,2026-03-09 15:43,resolved,email,C106082,VR898174,VA-EB-PL1,Account & Login,Normal,Email Frontline,A3019,0,,,,N,"hii
locked out of my own account since in february
help","issue: otp not rcvd | chk number on account -> otp resent, cx logged in //SAI",helpdesk
TK-251212,2026-03-09 15:51,2026-03-09 18:52,2026-03-13 01:17,closed,social,C105143,VR905494,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of pulse 2 buds (VR905494) palced on January 26. No update on my repair. I have emailed twice. I request you to process a refund to my original payment method.

Sincerely,
Pooja Agarwal",see prev -PK,helpdesk
TK-251213,2026-03-09 15:54,2026-03-09 18:13,2026-03-10 21:06,resolved,email,C101083,VR905404,VA-EB-PL2,Other,Normal,Escalations & Warranty,A3041,1,,,,Y,"dear sir/madam,
i bought my pulse 2 on 08-02-2026. only the right one lights up when i put them in the case.
i reset the buds.
i want my money back.
thank you, payal mehta","cx: left side silent | checked balance settings with cx -> replacement raised under doa, rma shared",helpdesk
TK-251215,2026-03-09 16:39,2026-03-09 16:41,2026-03-09 17:02,resolved,chat,C103032,VR893680,VA-EB-PL2,Other,Normal,Chat Frontline,A3010,0,,,,N,"dear sir/madam,

i am writing with reference to my order of pulse 2 buds (vr893680) placed on 26/02. the page failed after i paid and now nothing shows in my account. i have waiited 24 hours. i request you to process a refund to my original payment method.

regards,
manish chopra","Reported: payment debited, no order. Asked for UTR. Order manually created. Cx satisfied on chat. [closed]",helpdesk
TK-251216,2026-03-09 16:49,2026-03-09 17:06,2026-03-17 19:28,resolved,voice,C101451,VR882964,VA-EB-PL2,Charging & Battery,Low,Escalations & Warranty,A3040,1,2,,,Y,"hi there, bought pulse 2 around 10 feb from amazon.  left one only works if i wiggle it in the case slot. what do i do now? thanks in advance",cx ok -TF,helpdesk
TK-251217,2026-03-09 17:15,2026-03-09 17:16,2026-03-09 17:54,resolved,chat,C100488,VR910578,VA-EB-PL2,Connectivity,Low,Chat Frontline,A3008,0,4,,,N,"Dear Sir/Madam, I bought the Pulse 2 earbuds on January 17.  Pairing is not working. Kindly look itno it.","1. Unale to pair with phone
2. Checked phone OS version
3. Reset done, paired ok",helpdesk
TK-251218,2026-03-09 18:18,2026-03-10 01:15,2026-03-12 03:26,resolved,email,C109267,VR888524,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,,,,N,left bud won't charge even after keeping it in the case overnight,closed (sop 4.2) -TF,helpdesk
TK-251219,2026-03-09 18:21,2026-03-09 18:32,,open,chat,C107876,,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3038,0,,6999,RETURN-QC-OK,N,"hi team, i bought my strata 3 headphones on march 05. return pickup has not happened. i rescheduled pickup twice. nothing changed. kindly look into it. thank you, diya desai","Contact re reverse pickup pending. Re-raised pickup with courier. Pickup done, refund initiated. Cx satisfied on chat. ~Varun",helpdesk
TK-251220,2026-03-09 19:28,2026-03-09 22:13,2026-03-11 01:00,resolved,email,C108981,VR910799,VA-EB-PL2,Audio Quality,Normal,Escalations & Warranty,A3043,0,,,,N,"bhai
the l bud is basically a paperweight now, r is fine
the pulse 2 earbuds
hello??","cx reported left bud not charging. walked through factory reset. reset + pin cleaning advised, cx to observe 48h. (sop 5.4) [closed]",helpdesk
TK-251221,2026-03-09 19:34,2026-03-09 19:44,2026-03-09 19:59,resolved,social,C103961,VR893586,VA-EB-PL2,Audio Quality,Low,Chat Frontline,A3005,0,3,,,N,"Product: Pulse 2
Order: VR893586
Purchased: 17/02
Issue: callers keep asking me to repeat myself since a month ago
Tried: checked mic permissions
Expected: callback",rplc raised. Issue: mic not working on calls. Tested on call w/ cx. -ZK,helpdesk
TK-251222,2026-03-09 19:44,2026-03-09 22:16,2026-03-09 22:45,resolved,email,C104571,,VA-EB-AIR,Audio Quality,Normal,Email Frontline,A3017,0,,,,N,"Product: the AiriLte buds
Order: VR889467
Purchased: 02 Feb
Issue: callers keep asking me to repeat myself since in February
Tried: checked mic permissions
Expected: callback","re: mic issue | tested on call w/ cx -> permissions fixed, resolved",helpdesk
TK-251223,2026-03-09 19:56,2026-03-09 22:42,2026-03-09 23:10,resolved,email,C106675,VR887778,VA-EB-PL2,Connectivity,Normal,Email Frontline,A3002,0,2,,,N,pathetic experience honestly. got pulse2 from flipkart in january. connection drops constantly. i already turned off wifi. escalate this to someone senior.,rplc raised,helpdesk
TK-251224,2026-03-09 20:47,2026-03-09 22:47,2026-03-09 23:17,resolved,email,C101073,VR910274,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3016,2,,,,N,Not acceptable at this price.  Order VR910274 (the Pulse 2 earbuds). received the wrong item. I already checked the invoice. This is the last time I buy from you.,rplc dispatched. Issue: wrong item delivered. Raised w/ warehouse. Via Email Frontline.,helpdesk
TK-251225,2026-03-09 21:03,2026-03-09 21:06,2026-03-09 21:36,resolved,chat,C101143,VR904936,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,0,4,,,N,still waiting for my refund - VR904936 - please call me on my registered number,Cx reported refund pending. Checked reverse pickup QC status. ARN shared with cx. Cx informed. ~Varun,helpdesk
TK-251227,2026-03-09 21:10,2026-03-09 21:11,2026-03-12 21:35,resolved,chat,C106596,VR907182,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,"Product: Pulse2
Order: VR907182
Purchased: 05/03
Issue: return pickup has not happened
Tried: called courier
Expected: fix","re: reverse pkp pending | re-raised pkp with crr -> pkp done, refund initiated",helpdesk
TK-251228,2026-03-09 21:14,2026-03-09 23:05,2026-03-09 23:44,resolved,voice,C107817,,VA-SP-MINI,Other,Normal,Voice Frontline,A3002,0,3,,,N,"[IVR transcript] Hello Vireo, Ordered the mini speaker a month ago. Wifi setup faisl at the last step. I tried hotspot. What do I do now? Thank you",2.4GHz worked (SOP 2.7),helpdesk
TK-251229,2026-03-09 21:30,2026-03-09 22:40,2026-03-09 23:21,resolved,email,C105059,VR894697,VA-EB-PL2,Warranty & Repair,Normal,Chat Frontline,A3007,0,1,,,N,"dear sir/madam,

i am writing with reference to my order of my pulse 2 placed on 05 feb. only the right one lights up when i put them in the case. i have cleaned the contacts with a cloth. i request you to process a refund to my original payment method.

sincerely,
komal agarwal","1. Left bud not charging
2. Asked cx to clean charging pins
3. Advised to keep lid shut / reseta bud, cx will monitor [closed]",helpdesk
TK-251230,2026-03-09 21:39,2026-03-09 23:19,2026-03-10 23:44,resolved,voice,C101322,,VA-NB-ARC,Delivery & Shipping,Normal,Logistics,A3028,0,4,,,Y,"hii
the box says arc neckband but what's inside is not what i paid for
pls reply","Cust contacted re incorrect product shipped. Verified ord vs delivered item photos. Relpacement raised, RMA shared with cx.",helpdesk
TK-251231,2026-03-09 23:05,2026-03-09 23:13,,open,chat,C105032,VR906900,VA-EB-PL2,Returns & Refunds,Low,Chat Frontline,A3007,0,,,,Y,"hey, bought my pusle 2 around february 07 from vireo.in. left bud won't charge even after keeping it in the case overnight. i want a replacement. thanks & regards rohit","1. L bud no charge in case
2. Walked through factory reset
3. Replacement bud + case dispatched (SOP 5.4) [closed]",helpdesk
TK-251232,2026-03-09 23:54,2026-03-10 00:05,2026-03-10 00:32,resolved,chat,C102846,VR910536,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3016,0,4,,,N,"dear sir/madam,

i am writing with reference to my order of my pulse 2 placed on february 24. the promised 40 hours is nowhere close, i get maybe 2. i have turned off always-on display. i request you to kindly arrange a replacement.

yours faithfully,
tanvi chopra
vadodara",esc to wty. Issue: battery draining fast. chk FW 2.8.11.,helpdesk
TK-251233,2026-03-10 06:51,2026-03-10 06:59,2026-03-18 08:14,closed,chat,C107410,VR897526,VA-EB-PL2,Charging & Battery,Normal,Escalations & Warranty,A3040,1,1,,,Y,"hi sir
left earbud shows 0% and never charges
hello??",sorted -TF,helpdesk
TK-251235,2026-03-10 07:19,2026-03-10 07:20,,open,chat,C106272,,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,,,,Y,i sent the unit in 8 days ago and have herd nothing,cx: rma status query | followed up with service centre -> replacement approved and dispatched,helpdesk
TK-251236,2026-03-10 07:30,2026-03-10 08:21,2026-03-10 08:58,resolved,social,C108798,VR883243,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3006,0,,,,Y,"hii
it connects for a second and then vanishes from the device list
anyone there",resolved on call,helpdesk
TK-251237,2026-03-10 08:51,2026-03-10 09:12,2026-03-13 09:27,resolved,chat,C103390,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,2,3499,RETURN-QC-OK,N,"HELLO
YOU PICKED UP THE ITEM 10 DAYS AGO AND MY MONEY HASN'T COME BACK
THE PULSE 2 EARBUDS
HELLO??",rfnd of Rs 3499 initiated to source. Issue: rfnd delay. Checked reverse pkp QC status.,helpdesk
TK-251238,2026-03-10 09:08,2026-03-10 09:14,2026-03-10 09:28,resolved,chat,C105387,VR905656,VA-HP-ST3,Other,Normal,Chat Frontline,A3035,1,4,3150,CANCEL,N,"sir ji
change of mind, please stop the shipment
bahut pareshan hu
anyone there","rfnd approved, Rs 3150, 5-7 working days. Issue: cancellation request. Cancelled before dispatch. Via Billing.",helpdesk
TK-251239,2026-03-10 09:21,2026-03-10 18:26,2026-03-10 19:01,resolved,email,C106122,,VA-SP-MINI,Connectivity,Normal,Email Frontline,A3021,0,,,,N,"I am losing patience. Bought Orbit Mini around 08 Jan from vireo.in. it worked on my old router, new one it just blinks. I already resttarted router. This is the last time I buy from you.","contact re wifi setup failing. asked cx to try 2.4ghz only. 2.4ghz worked, resolved. case closed with cx consent.",helpdesk
TK-251240,2026-03-10 09:53,2026-03-10 11:32,2026-03-10 11:50,resolved,email,C107041,,VA-SP-MINI,Connectivity,Low,Email Frontline,A3018,0,,,,N,Pathetic experience honestly. I bought the mini speaker on 18/01. the sound stutters whenever my phone is in my pocket. I already reset both devices. Fix this or I am posting on twitter.,cust contacted re bt dropouts. advised to test in different location. replacement raised. follow-up not required. (sop 4.2),helpdesk
TK-251241,2026-03-10 10:00,2026-03-10 10:05,2026-03-10 10:40,resolved,chat,C107042,VR889839,VA-EB-PL2,Warranty & Repair,Normal,Chat Frontline,A3007,0,,,,N,Honestly regretting this purchase. Order VR889839 (the Pulse 2 earbuds). left earbud shows 0% and never charges. I already tried another charger. This is the last time I buy from you.,"cx: left bud not charging | confirmed fw 1.6.10 -> escalated to hardware team, awaiting inspection [closed]",helpdesk
TK-251242,2026-03-10 10:02,2026-03-10 10:48,2026-03-18 13:40,resolved,social,C104989,,VA-EB-PL2,Warranty & Repair,High,Escalations & Warranty,A3042,0,,,,Y,very poor quality. ordered pulse 2 buds around diwali. the left one stopped charging since around diwali. i already did the reset from the manual. fix this or i am possting on twitter.,"1. left earbud not taking charge
2. conf fw 3.4.6
3. new set dispatched, old set to be picked up //SNE",helpdesk
TK-251243,2026-03-10 10:05,2026-03-10 10:06,2026-03-10 10:26,closed,chat,C107934,VR896707,VA-SW-NX1,Billing & Payments,Normal,Billing,A3035,0,,,,N,"Hello, Order VR896707 (the nexa smartwatch).  Please share invoice with GST number. I tried different browser. Nothing changed. Please help.",Invoice emailed. Issue: GST invoice request. Updated GSTIN on ord.,helpdesk
TK-251244,2026-03-10 10:10,2026-03-10 11:07,2026-03-10 11:32,resolved,email,C106364,VR892185,VA-EB-AIR,Connectivity,Normal,Email Frontline,A3019,0,,,,N,"hi
audio keeps disconnecting every few minutes
airlite earbuds",cx: bt dropouts | chk interference sources -> replacement raised //SAI,helpdesk
TK-251245,2026-03-10 10:17,2026-03-10 10:55,2026-03-10 11:11,resolved,social,C103969,VR888011,VA-EB-PL1,Returns & Refunds,Low,Returns Desk,A3037,0,4,,,Y,I have ben a loyal custmer and this is how you treat me. Bought Pulse earbuds around March 06 from Amazon. the box says Pulse earbuds but what's inside is not what I paid for. I already checked the invoice. Refund. Now.,New unit shipped under DOA. Issue: incorrect product shipped. Raised with warehouse.,helpdesk
TK-251246,2026-03-10 11:25,2026-03-10 11:56,2026-03-12 14:34,resolved,chat,C108950,VR887810,VA-EB-PL2,Returns & Refunds,Normal,Escalations & Warranty,A3042,0,1,,,Y,"hello
left bud not taking charge
pls reply","1. left bud not charging
2. asked for photo of the bud contacts
3. replacement bud + case dispatched //SNE",helpdesk
TK-251247,2026-03-10 11:28,2026-03-10 15:39,2026-03-10 16:15,resolved,email,C108131,VR898196,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3019,0,,,,Y,"left side gives up after 20 mins, right lasts all day
VR898196","cx: left earbud not taking charge | walked through factory reset -> new set dispatched, old set to be picked up //SAI",helpdesk
TK-251248,2026-03-10 11:30,2026-03-10 11:32,2026-03-10 11:56,resolved,chat,C108468,VR903691,VA-SW-FIT,Account & Login,Low,Chat Frontline,A3006,0,,,,N,"Product: the fit band
Purchased: 26/09
Issue: OTP not coming on my number
Tried: treid on another browser
Expected: refund",cx ok [closed],helpdesk
TK-251249,2026-03-10 11:35,2026-03-10 14:02,2026-03-10 14:32,closed,voice,C100169,VR890869,VA-EB-PL2,Warranty & Repair,Low,Chat Frontline,A3005,0,1,,,Y,"Namaste,
Ordered the Pulse 2 earbuds in February.  Left bud not taking charge.
Need this sorted this week.","Replacement raised under DOA, RMA shared. Issue: no audio one side. Asked cx to check bud in case. -ZK",helpdesk
TK-251251,2026-03-10 12:02,2026-03-10 12:08,2026-03-15 14:18,resolved,chat,C100403,VR880277,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,1,,,Y,"This is regarding my Pulse 2. Left earbud not charging, right one is fine. I tried another charger. Nothing changed. Need this sorted this week. Please revert,",- //SNE,helpdesk
TK-251252,2026-03-10 12:05,2026-03-10 16:41,2026-03-10 17:18,resolved,email,C101803,VR901858,VA-EB-PL2,App & Firmware,Normal,Email Frontline,A3018,0,4,,,N,"to the vireo customer care team,

i am writing with reference to my order of pulse 2 buds placed on 26 dec. pairing is not working. i have tried on anoter phone. i request you to provide a resolution within 3 working days.

yours faithfully,
anjali reddy","contact re pairing failure. checked phone os version. reset done, paired ok. case closed with cx consent. (sop 4.2)",helpdesk
TK-251253,2026-03-10 12:29,2026-03-10 22:29,2026-03-11 22:42,closed,email,C109063,VR880284,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3037,0,,525,RETURN-QC-OK,N,where is the money for the return - VR880284 - i want my money back,"Refund approved, Rs 525, 5-7 working days. Issue: refund pending. Checked revrese pickup QC status.",helpdesk
TK-251255,2026-03-10 12:42,2026-03-10 12:51,2026-03-10 13:05,resolved,chat,C100759,VR885796,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"hii
update my shipping address
hello??",Cust contacted re address change request. Updated address with courier. Address updated. ~Kavya,helpdesk
TK-251256,2026-03-10 12:43,2026-03-10 13:13,2026-03-10 13:30,closed,voice,C108151,,VA-AC-CBL,Other,Normal,Voice Frontline,A3026,0,,,,N,"[IVR transcript] Hi team, This is regarding the cable. Disocunt was not applied at checkout. I tried on app and website. Ned this srted ths week.","Advised coupon terms, resolved. Issue: coupon not applied. chk coupon validity.",helpdesk
TK-251257,2026-03-10 13:38,2026-03-10 22:27,2026-03-10 22:58,resolved,email,C105383,,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3005,0,,,,Y,"hi vireo support, got pulse 2 buds from vireo.in 3 weeks back. left side gives up after 20 mins, right lasts all day. i did the reset from the manual. nothing changed. kindly look into it. regards, isha","Replacement approved, reverse pkp arranged. Issue: left bud not charging. Asked cx to clean charging pins. -ZK",helpdesk
TK-251258,2026-03-10 13:39,2026-03-10 14:06,2026-03-10 14:23,resolved,voice,C103603,,VA-EB-PL2,Charging & Battery,High,Voice Frontline,A3024,0,4,,,N,i have been a loyal customer and this is how u treat me. bought the pulse 2 earbuds around fbruary 17 from amazon. the case has been at the same battery level for a week. i already tried 3 different cables. fix this or i am posting on twitter.,Ticket raised for case not charging. Checked for lint in port. rpc case raised.,helpdesk
TK-251259,2026-03-10 14:35,2026-03-10 14:38,2026-03-10 15:07,resolved,voice,C106078,VR906869,VA-EB-PL2,Connectivity,Normal,Voice Frontline,A3024,0,,,,N,"[IVR transcript] Hey, Order VR906869 (pulse 2 buds). Connection drops constantly. I reset both devices. Nothing changed. Please help. Rgds, Swati",Contact re intermittent disconnects. chk FW 2.9.6. Replacement raised.,helpdesk
TK-251261,2026-03-10 16:04,2026-03-10 16:51,2026-03-10 17:25,resolved,social,C104136,VR890405,VA-HP-ST3,Charging & Battery,Normal,Chat Frontline,A3008,0,,,,Y,"hii
the promised 45 hours is nowhere close, i get maybe 2
urgent","issue: poor battery backup | checked fw 3.0.11 -> rplc approved, reverse pkp arranged [closed]",helpdesk
TK-251262,2026-03-10 16:16,2026-03-10 16:18,2026-03-10 16:50,closed,chat,C104365,VR897182,VA-EB-PL2,Charging & Battery,Low,Chat Frontline,A3013,0,,,,N,app shows the left at 0 percent no matter how long its in the case.  please call me on my registered number,"cx states left earbud not taking charge. chk case led behaviour w/ cx. reset + pin cleaning advised, cx to observe 48h. ~Sukhwinder",helpdesk
TK-251263,2026-03-10 16:21,2026-03-10 18:56,2026-03-10 19:20,resolved,email,C106810,VR901138,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3005,0,,,,Y,"product: pulse 2 buds
order: vr901138
purchased: 20-02-2026
issue: left bud not taking charge
tried: tried a different cable
expected: resolution","rplc approved, reveres pkp arranged. Issue: left bud not charging. Checked case LED behaviour with cx.",helpdesk
TK-251264,2026-03-10 16:23,2026-03-10 16:56,2026-03-14 18:47,resolved,voice,C104486,,VA-EB-PL2,Charging & Battery,Normal,Voice Frontline,A3041,1,3,,,N,"hey
battery draining even when not in use
anyone there",cx: rapid battery drain | advised disabling anc/aod to test -> escalated to warranty | xfer escalations & warranty,helpdesk
TK-251265,2026-03-10 17:00,2026-03-10 17:06,2026-03-11 18:56,resolved,chat,C104223,VR901457,VA-EB-PL2,Other,Normal,Escalations & Warranty,A3043,0,,,,Y,"bhai
left bud not taking charge
abhi tak kuch nahi hua
my pulse 2 vr901457
pls reply","customer reached out - left earbud not taking charge. asked cx to clean charging pins. new set dispatched, old set to be pikced up. (sop 5.4) [closed]",helpdesk
TK-251266,2026-03-10 17:16,2026-03-10 17:20,2026-03-10 17:43,resolved,chat,C105448,VR907239,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3010,0,2,,,N,"I have to charge it twiec a day now, it used to last days.  i want a replacement","rapid battery drain | checked usage pattern with cx -> fw update pushed, advised to monitor [closed]",helpdesk
TK-251267,2026-03-10 18:06,2026-03-10 18:11,2026-03-10 18:31,resolved,chat,C104716,VR901421,VA-SW-FIT,Product Enquiry,Normal,Chat Frontline,A3013,0,5,,,N,"will this survive a shower, waiting for your reply",issue: product enquiry | shared compatibility info -> cx satisfied ~Sukhwinder,helpdesk
TK-251268,2026-03-10 18:40,2026-03-10 20:27,2026-03-10 20:33,resolved,email,C103237,,VA-EB-PL2,Product Enquiry,Low,Email Frontline,A3019,0,4,,,N,"really frustrating. bought pulse2 around 22-02-2026 from vireo.in. does pulse2 work with iphone. i want a replacement or refund, nothing else.",re: pre-sales query | shared compatibility info -> cx satisfied,helpdesk
TK-251269,2026-03-10 19:09,2026-03-10 21:16,2026-03-11 23:11,resolved,social,C108213,,VA-EB-PL2,Returns & Refunds,Normal,Escalations & Warranty,A3043,1,1,,,N,"dear team,
i bought my pulse 2 on february 14.  right side works perfectly, left one just does not wake up.
i want a replacement.
thank u,","1. no audio one side
2. walked through reset
3. advised to keeep lid shut / reseat bud, cx will monitor (sop 5.4) [closed]",helpdesk
TK-251270,2026-03-10 19:43,2026-03-10 19:50,2026-03-13 20:08,resolved,chat,C100656,,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,,2974,RETURN-QC-OK,N,refund was promised 4 days ago and nothing. kindly look into it,issue: rfnd delay | checked reverse pickup qc status -> full rfnd processed (2974) ~Thomas,helpdesk
TK-251271,2026-03-10 20:17,2026-03-10 21:05,2026-03-10 21:14,resolved,voice,C108990,VR908872,VA-NB-ARC,Product Enquiry,Normal,Voice Frontline,A3024,0,,,,N,"[IVR transcript] Not what I expected from Vireo. my Arc purchased last month, order VR908872. can I connect two my Arc together. Escalate this to someone senior",Cx satisfied. Issue: pre-sales query. Shared compatibility info.,helpdesk
TK-251272,2026-03-10 20:31,2026-03-10 23:23,2026-03-10 23:49,resolved,email,C107293,VR909895,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3006,0,,,,Y,"Hi team, Bought Pulse2 around 06/02 from vireo.in. The left one has to be pressed down hard in the case or it does nothing. Please advise. Thanks & regards, Karan Shinde",- [closed],helpdesk
TK-251273,2026-03-10 20:32,2026-03-10 22:05,2026-03-10 22:24,resolved,email,C108899,VR910327,VA-EB-PL2,App & Firmware,Normal,Email Frontline,A3003,0,5,,,N,"cannot login to my account, VR910327",cx: login issue | chk numer on account -> account unlocked,helpdesk
TK-251274,2026-03-10 21:09,2026-03-10 22:01,2026-03-15 23:35,resolved,email,C106421,VR892562,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,,,,Y,"Dear Sir/Madam,

I am writing with reference to my order of the Pulse 2 earbuds (VR892562) placed on January 15.  The charging case is not charging. I have tried 3 different cables. I request you to look into this matter at the earliest.

Regards,
Arjun Joshi","rplc approved, reverse pickup arranged (sop 4.2) -TF",helpdesk
TK-251275,2026-03-10 21:43,2026-03-10 22:08,2026-03-10 22:30,resolved,email,C101503,VR883288,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3005,0,1,,,Y,"left earbud not charging, right one is fine. VR883288. waiting for your reply","Replacement approved, reverse pickup arranged. Issue: no audio one side. Checked balance setttings w/ cx. -ZK",helpdesk
TK-251276,2026-03-10 22:05,2026-03-10 22:08,2026-03-10 22:17,resolved,chat,C104460,VR901467,VA-HP-ST2,Other,Normal,Chat Frontline,A3016,0,,3999,CANCEL,N,"Hi Vireo support, Ordered my Strata 2 headphones last month. My son ordered thsi without asking, please reverse. Need this sorted this week.","rfnd approved, Rs 3999, 5-7 working days. Issue: ordder cancellation. Cancelled before dispatch.",helpdesk
TK-251277,2026-03-10 23:42,2026-03-10 23:46,2026-03-13 00:05,resolved,chat,C102270,VR892047,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,RETURN PICKUP HAS NOT HAPPENED. please advise,Cust contacted re pkp not done. chk pkp AWB. pkp rescheduled for 12 Mar.,helpdesk
TK-251278,2026-03-11 08:22,2026-03-11 08:24,2026-03-11 08:58,resolved,chat,C104192,VR887613,VA-EB-PL2,Charging & Battery,High,Chat Frontline,A3014,0,4,,,N,"hi
battery draiins very fast, barely lasts 2 hours
hello??","re: poor battery backup | chk usage pattern w/ cx -> fw update pushed, adv to monitor //BHA",helpdesk
TK-251279,2026-03-11 08:29,2026-03-11 08:47,2026-03-14 09:15,resolved,voice,C104951,VR910989,VA-SP-MINI,Returns & Refunds,Normal,Returns Desk,A3037,0,3,2499,RETURN-QC-OK,N,"helo
refund not received yet
orbit mini
??",Full refund processed (2499). Issue: refund delay. chk reverse pickup QC status.,helpdesk
TK-251280,2026-03-11 08:32,2026-03-11 08:54,2026-03-14 09:13,resolved,voice,C106055,VR881066,VA-EB-PL2,Billing & Payments,Normal,Billing,A3035,0,,420,RETURN-QC-OK,N,I am losing patience. Order VR881066 (Pulse2). refund not recieved yet. I already emailed twice. Refund. Now,Cust contacted re rfnd delay. chk rfnd status on PG. Full rfnd processed (420). Cx satisfied on chat.,helpdesk
TK-251281,2026-03-11 09:02,2026-03-11 15:59,2026-03-11 16:25,resolved,email,C101566,VR895991,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3020,0,4,,,N,"Hi,
pulse 2 bds purchased last week, order VR895991. Battery draining even when not in use.
I updated the app.
Pathetic experience honestly.
Kindly look into it.","poor battery backup | checked usage pattern w/ cx -> fw update pushed, adv to monitor",helpdesk
TK-251282,2026-03-11 09:19,2026-03-13 05:57,2026-03-18 10:11,resolved,email,C106012,VR894752,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,2,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of the Pulse 2 earbuds (VR894752) placed on 28/01. No update on my repair. I have emailed twice. I request you to kindly arrange a replacement.

Sincerely,
Ishaan Jain
Raipur","cx: repair status follow-up | checked qc report -> repair completed, shipped back",helpdesk
TK-251284,2026-03-11 09:49,2026-03-11 14:08,2026-03-11 14:31,closed,social,C100857,VR898336,VA-HP-ST3,Account & Login,Normal,Chat Frontline,A3008,0,4,,,N,"Pathetic experience honestly. my Strata 3 headphones purchased 2 weeks ago, order VR898336. the login code never arrives, tried 6 times. I already tried 5 times. Refund. Now.","re: unable to log in | chceked otp logs -> otp resent, cx logged in [closed]",helpdesk
TK-251285,2026-03-11 09:59,2026-03-11 10:13,2026-03-12 10:34,resolved,chat,C108747,VR892242,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"product: the nexa smartwathc
order: vr892242
purchased: march 04
issue: package not delivered even afer 21 days
tried: checked the tracking page daily
expected: fix",Cust conatcted re delivery delayed. Checked AWB w/ courier. Re-shipped from warehouse.,helpdesk
TK-251286,2026-03-11 10:21,2026-03-11 10:57,2026-03-16 16:45,resolved,voice,C100420,,VA-SP-ORB,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,,,,Y,[IVR transcript] WHAT IS THE STATS OF MY WARRANTY CLAIM HOW DO I GET THIS FIXED?,cx ok -TF,helpdesk
